,Date,Link,Newspaper Name,Corrected_Date,Headline_Keywords,Body_Keywords
79,10-Mar-20,https://www.startribune.com/congress-can-t-meet-remotely-the-coronavirus-means-it-might-have-to/568668142/,StarTribune,3/10/2020,"['Congress', 'coronavirus']","['House', 'Congress', 'quorum', 'conference', 'person', 'rules', 'Senate', 'video', 'members', 'lawmakers', 'Court', 'Supreme', 'health', 'outbreak']"
80,10-Mar-20,https://www.startribune.com/minnesota-health-insurers-urge-covid-19-treatment-testing/568629122/,StarTribune,3/10/2020,"['insurers', 'guidance', 'benefits', 'Minnesota', 'coronavirus']","['health', 'coverage', 'care', 'Minnesota', 'plans', 'insurance', 'self', 'costs', 'plan', 'employers', 'cost', 'Health', 'Cross', 'coronavirus']"
81,10-Mar-20,https://www.startribune.com/a-straightforward-way-to-ensure-workers-idled-by-the-virus-still-get-paychecks/568668072/?refresh=true,StarTribune,3/10/2020,"['way', 'workers', 'virus', 'paychecks']","['workers', 'UI', 'leave', 'government', 'program', 'employers', 'virus', 'benefits', 'state', 'health', 'quarantines', 'work', 'households', 'economy']"
82,10-Mar-20,https://www.startribune.com/putting-the-stock-market-s-recent-wild-ride-in-context/568680552/?refresh=true,StarTribune,3/10/2020,"['stock', 'market', 'ride', 'context']","['stock', 'growth', 'economy', 'market', 'share', '%', 'prices', 'shares', 'investors', 'projections', 'managers', 'valuations', 'expectations', 'shareholders']"
83,10-Mar-20,https://www.startribune.com/take-coronavirus-seriously-but-resist-any-tendency-toward-xenophobia/568679242/?refresh=true,StarTribune,3/10/2020,"['coronavirus', 'tendency', 'xenophobia']","['Singapore', 'coronavirus', 'family', 'hotel', 'caution', 'masks', 'Day', 'COVID-19', 'disease', 'government', 'Poh', 'markets', 'CNN', 'response']"
84,10-Mar-20,https://www.startribune.com/amid-the-coronavirus-threat-a-plea-on-behalf-of-the-old-and-sick/568680642/?refresh=true,StarTribune,3/10/2020,"['coronavirus', 'threat', 'plea', 'behalf']","['hospital', 'blood', 'people', 'transplant', 'health', 'platelets', 'masks', 'God', 'cells', 'father', 'husband', 'bone', 'marrow', 'body']"
85,10-Mar-20,https://www.startribune.com/delta-air-lines-takes-dramatic-steps-to-cut-its-losses-from-coronavirus-slowdown/568664172/,StarTribune,3/10/2020,"['steps', 'Lines', 'losses', 'Air', 'coronavirus', 'Delta', 'slowdown']","['%', 'Tuesday', 'Delta', 'airline', 'year', 'travel', 'Airlines', 'airlines', 'flights', 'Bastian', 'revenue', 'Country', 'outbreak', 'week']"
86,11-Mar-20,https://www.startribune.com/state-capitol-prepares-for-coronavirus-spread/568711292/,StarTribune,3/11/2020,"['State', 'Capitol', 'coronavirus', 'Minnesota', 'spread']","['Capitol', 'health', 'Wednesday', 'event', 'coronavirus', 'R', 'COVID-19', 'bills', 'person', 'insurance', 'Minnesota', 'concerns', 'response', 'state']"
87,11-Mar-20,https://www.startribune.com/trump-says-us-will-suspend-all-travel-from-europe-excluding-uk-starting-friday-for-30-days-amid-virus-outbreak/568722642/,StarTribune,3/11/2020,"['travel', 'Europe', 'virus', 'U.S.', 'Trump', 'outbreak']","['U.S.', 'Trump', 'Kingdom', 'Union', 'coronavirus', 'European', 'Office', 'nation', 'address', 'United', 'power', 'government', 'sector', 'Oval']"
88,12-Mar-20,https://www.startribune.com/ireland-and-britain-aren-t-part-of-trump-s-coronavirus-travel-ban-this-is-why/568740422/?refresh=true,StarTribune,3/12/2020,"['Trump', 'coronavirus', 'travel', 'Britain', 'Ireland', 'ban']","['Schengen', 'travel', 'Trump', 'ban', 'Europe', 'countries', 'border', 'restrictions', 'Italy', 'Area', 'states', 'members', 'United', 'Austria']"
89,12-Mar-20,https://www.startribune.com/u-s-stocks-set-to-open-sharply-lower-push-trading-limit/568733991/,StarTribune,3/12/2020,"['U.S.', 'stocks', 'trading', 'limit']","['%', 'points', 'futures', 'limit', 'minis', 'index', 'trading', 'demand', 'markets', 'heating', 'e', 'Europe', 'Thursday', 'weather']"
90,12-Mar-20,https://www.startribune.com/it-s-the-right-time-for-state-budget-austerity-caution/568752822/,StarTribune,3/12/2020,"['state', 'budget', 'austerity', 'time', 'caution']","['Walz', 'state', 'Minnesota', 'time', 'proposal', 'budget', 'improvements', 'Thursday', 'Hortman', 'surplus', 'needs', 'childhood', 'homes?Events', 'stability']"
91,12-Mar-20,https://www.startribune.com/the-testing-that-can-help-us-put-the-coronavirus-genie-back-in-the-bottle/568752702/,StarTribune,3/12/2020,"['testing', 'coronavirus', 'genie', 'bottle']","['testing', 'virus', 'PCR', 'test', 'RT', 'labs', 'coronavirus', 'sample', 'process', 'things', 'RNA', 'symptoms', 'rate', 'FDA']"
92,12-Mar-20,https://www.startribune.com/target-joins-others-in-amending-sick-leave-and-absenteeism-policies/568744942/,StarTribune,3/12/2020,"['absenteeism', 'policy', 'workers', 'coronavirus']","['workers', 'Target', 'nation', 'absenteeism', 'employees', 'leave', 'company', 'stores', 'changes', 'pay', 'days', 'school', 'symptoms', 'coronavirus']"
93,12-Mar-20,https://www.startribune.com/gov-tim-walz-proposes-scaled-back-budget/568738042/,StarTribune,3/12/2020,"['Walz', 'budget', 'money', 'Tim', 'Gov.', 'virus']","['budget', 'state', 'Walz', 'tax', 'spending', 'surplus', 'education', 'Thursday', 'House', 'governor', 'assistance', 'dollars', 'DFL', 'year']"
94,13-Mar-20,https://www.startribune.com/coronavirus-will-linger-after-the-pandemic-ends-but-it-won-t-be-as-bad/568772512/,StarTribune,3/13/2020,"['coronavirus', 'pandemic']","['disease', 'infection', 'deaths', 'wave', 'immunity', 'coronavirus', 'vaccine', 'people', 'virus', 'adults', '%', 'health', 'illness', 'population']"
95,13-Mar-20,https://www.startribune.com/economic-fallout-from-coronavirus-is-also-hitting-farmers/568772942/,StarTribune,3/13/2020,"['fallout', 'coronavirus', 'farmers']","['prices', 'demand', '%', 'dairy', 'cattle', 'Revier', 'coronavirus', 'beef', 'Preisler', 'director', 'Minnesota', 'Milk', 'farmers', 'Cattle']"
96,13-Mar-20,https://www.startribune.com/oil-s-epic-crash-reminds-farmers-they-are-also-energy-traders/568773292/,StarTribune,3/13/2020,"['crash', 'farmers', 'energy', 'Oil', 'traders']","['prices', 'ethanol', 'demand', 'energy', 'farmers', 'oil', 'U.S.', 'coronavirus', 'crop', 'Inc.', '%', 'week', 'sugar', 'biodiesel']"
97,14-Mar-20,https://www.startribune.com/sanders-not-biden-flunked-the-test-on-tarp/568785152/,StarTribune,3/14/2020,"['Sanders', 'Biden', 'test', 'TARP']","['Sanders', 'Biden', 'TARP', 'nomination', 'Wall', 'Street', 'banking', 'administration', 'Party', 'economy', 'Congress', 'collapse', 'Depression', 'Great']"
98,16-Mar-20,https://www.startribune.com/business-briefing-amazon-has-plans-to-hire-100-000-workers/568843152/,StarTribune,3/16/2020,"['Business', 'briefing', 'Amazon', 'plans', 'workers']","['Apple', 'Monday', 'mill', 'people', 'wildfires', 'prices', 'plan', 'company', 'coronavirus', 'bankruptcy', 'orders', 'hour', 'U.S.', 'Gov.']"
99,16-Mar-20,https://www.startribune.com/citing-virus-u-s-chamber-calls-for-suspension-of-payroll-taxes-for-businesses/568833932/,StarTribune,3/16/2020,"['suspension', 'Chamber', 'payroll', 'U.S.', 'taxes', 'virus', 'businesses']","['chamber', 'businesses', 'coronavirus', 'loan', 'SBA', 'companies', 'Bradley', 'House', 'payroll', 'government', 'Medicare', 'business', 'program', 'borrowers']"
100,16-Mar-20,https://www.startribune.com/if-possible-stay-home-minnesota/568845892/,StarTribune,3/16/2020,['Minnesota'],"['care', 'health', 'Health', 'Minnesota', 'Monday', 'food', 'coronavirus', 'spread', 'virus', 'CDC', 'groups', 'state', 'friends', 'Americans']"
101,17-Mar-20,https://www.startribune.com/health-care-companies-race-to-find-test-to-quickly-detect-covid-19/568831652/,StarTribune,3/17/2020,"['care', 'companies', 'test', 'Health', 'coronavirus']","['test', 'systems', 'care', 'point', 'testing', 'PCR', 'Ravishankar', 'system', 'Roche', 'Minnesota', 'result', 'Fisher', 'RNA', 'RT']"
102,17-Mar-20,https://www.startribune.com/glen-taylor-pledges-1-million-relief-fund-for-target-center-part-time-workers/568873342/,StarTribune,3/17/2020,"['fund', 'Target', 'relief', 'Center', 'time', 'Taylor', 'Glen']","['Target', 'Center', 'fans', 'fund', 'Taylor', 'games', 'workers', 'teams', 'relief', 'time', 'vendors', 'control', 'Levy', 'Glen']"
103,17-Mar-20,https://www.startribune.com/are-minnesota-s-hospitals-ready-for-covid-19/568877162/,StarTribune,3/17/2020,"['Minnesota', 'hospitals']","['care', 'Minnesota', 'equipment', 'centers', 'state', 'health', 'hospitals', 'disease', 'system', 'shortages', 'Koranne', 'Health', 'Department', 'strain']"
104,17-Mar-20,https://www.startribune.com/minnesota-legislature-sets-aside-200-million-for-emergency-covid-response/568858182/,StarTribune,3/17/2020,"['governor', 'package', 'emergency', 'Minnesota', 'response']","['care', 'state', 'health', 'Minnesota', 'virus', 'providers', 'lawmakers', 'contingency', 'account', 'House', 'grants', 'package', 'Health', 'hospitals']"
105,17-Mar-20,https://www.startribune.com/ramsey-county-board-declares-state-of-emergency-closing-several-public-buildings-and-giving-county-manager-more-latitude-with-spending/568863782/,StarTribune,3/17/2020,"['Hennepin', 'Ramsey', 'counties', 'emergency', 'coronavirus', 'States', 'buildings']","['County', 'county', 'board', 'Board', 'Tuesday', 'Ramsey', 'services', 'centers', 'service', 'meeting', 'March', 'coronavirus', 'time', 'person']"
106,18-Mar-20,https://www.startribune.com/minnesota-s-covid-19-case-count-now-60/568864222/,StarTribune,3/18/2020,"['Minnesota', 'testing', 'supply', 'shortage']","['testing', 'care', 'patients', 'health', 'tests', 'people', 'state', 'test', 'Ehresmann', 'Health', 'Minnesota', 'symptoms', 'Tuesday', 'President']"
107,18-Mar-20,https://www.startribune.com/got-a-small-business-in-minnesota-that-closed-due-to-covid-19-do-this-next/568892842/,StarTribune,3/18/2020,"['business', 'Minnesota']","['business', 'phone', 'clients', 'Sundberg', 'work', 'businesses', 'workers', 'employees', 'Minneapolis', 'Cohen', 'Tax', 'owners', 'state', 'restaurant']"
108,18-Mar-20,https://www.startribune.com/minneapolis-fed-chief-floats-forgivable-loans-for-small-business/568904022/,StarTribune,3/18/2020,"['Minneapolis', 'Fed', 'loans', 'business']","['government', 'Wednesday', 'businesses', 'years', 'Kashkari', 'workforce', 'unemployment', 'loans', 'idea', 'nation', 'policymakers', 'Minneapolis', 'revenue', 'morning']"
109,18-Mar-20,https://www.startribune.com/gas-prices-down-in-the-twin-cities-expected-to-go-lower/568901092/,StarTribune,3/18/2020,"['Gas', 'prices', 'Twin', 'Cities']","['oil', 'prices', 'gas', 'price', 'gasoline', 'gallon', 'coronavirus', 'DeHaan', 'Wednesday', 'Twin', 'Cities', 'GasBuddy', 'Hihi', 'Lakeville']"
110,19-Mar-20,https://www.startribune.com/minnesota-nonprofits-foundations-scramble-to-respond-to-covid-19-outbreak/568894812/,StarTribune,3/19/2020,"['Minnesota', 'foundations', 'outbreak']","['Minnesota', 'food', 'people', 'Foundation', 'nonprofits', 'outbreak', 'Harvest', 'week', 'meals', 'state', 'Initiative', 'dining', 'Minneapolis', 'fundraisers']"
111,19-Mar-20,https://www.startribune.com/coronavirus-pandemic-the-good-the-bad-and-the-ugly/568931052/,StarTribune,3/19/2020,"['Coronavirus', 'pandemic']","['people', 'virus', 'Americans', 'U.S.', 'children', 'meals', 'health', 'seniors', 'pandemic', 'school', 'York', 'action', 'Parents', 'Keith']"
112,19-Mar-20,https://www.startribune.com/michael-r-bloomberg-the-economic-response-we-need-to-the-coronavirus/568931442/,StarTribune,3/19/2020,"['Michael', 'R.', 'Bloomberg', 'response', 'coronavirus']","['economy', 'businesses', 'emergency', 'investment', 'health', 'infrastructure', 'workers', 'Congress', 'bill', 'Roosevelt', 'crisis', 'energy', 'investors', 'recovery']"
113,19-Mar-20,https://www.startribune.com/here-s-how-two-experts-would-bolster-the-u-s-economy/568944382/,StarTribune,3/19/2020,"['experts', 'U.S.', 'economy']","['Trump', 'Kashkari', 'damage', 'workers', 'unemployment', 'assistance', 'tax', 'Americans', 'Rolnick', 'Minneapolis', 'spread', 'economy', 'Reserve', 'government']"
114,19-Mar-20,https://www.startribune.com/dhs-needs-emergency-powers/568939352/,StarTribune,3/19/2020,"['Human', 'Services', 'emergency', 'Department', 'Minnesota', 'powers']","['health', 'DHS', 'emergency', 'care', 'people', 'authority', 'Minnesotans', 'coronavirus', 'coverage', 'prescriptions', 'conditions', 'crisis', 'order', 'enrollees']"
115,19-Mar-20,https://www.startribune.com/minnesota-chamber-of-commerce-asks-for-tax-concessions/568911472/,StarTribune,3/19/2020,"['Chamber', 'Commerce', 'tax', 'Minnesota', 'concessions']","['state', 'chamber', 'taxes', 'businesses', 'officials', 'income', 'business', 'payments', 'disaster', 'Walz', 'people', 'April', 'COVID-19', 'policies']"
116,19-Mar-20,https://www.startribune.com/rapid-economic-shutdown-shocks-self-employed-independent-minnesota-workers/568930682/,StarTribune,3/19/2020,"['shocks', 'self', 'Minnesota', 'shutdown', 'workers']","['people', 'workers', 'jobs', 'Wallace', 'time', 'income', 'job', 'work', 'year', 'events', 'week', 'coronavirus', 'music', 'way']"
117,19-Mar-20,https://www.startribune.com/unitedhealth-group-shifts-to-work-from-home/568926592/,StarTribune,3/19/2020,"['groups', 'fits', 'starts', 'Minnesota', 'home']","['work', 'home', 'health', 'employees', 'company', 'patients', 'Fairview', 'Geyer', 'people', 'network', 'memo', 'Medica', 'UnitedHealth', 'clinics']"
118,20-Mar-20,https://www.startribune.com/gov-tim-walz-shelter-in-place-order-a-tool-in-the-toolbox/568940152/,StarTribune,3/20/2020,"['Tim', 'Walz', 'place', 'tool', 'toolbox', 'Gov.', 'order']","['Minnesota', 'order', 'state', 'Walz', 'governor', 'health', 'place', 'residents', 'bars', 'distancing', 'time', 'Gov.', 'virus', 'Van']"
119,20-Mar-20,https://www.startribune.com/the-u-s-should-take-company-stakes-and-ban-buybacks/568965332/,StarTribune,3/20/2020,"['company', 'stakes', 'ban', 'U.S.', 'buybacks']","['companies', 'government', 'airlines', 'money', 'buyback', 'equity', 'taxpayers', 'buybacks', 'stakes', 'Bloomberg', 'bailout', 'return', 'profits', 'administration']"
120,20-Mar-20,https://www.startribune.com/3m-has-doubled-global-production-of-respiratory-masks-warns-of-counterfeits/568967952/,StarTribune,3/20/2020,"['M', 'production', 'masks', 'counterfeits']","['M', 'health', 'company', 'production', 'masks', 'customers', 'Protolabs', 'products', 'test', 'kits', 'care', 'ventilators', 'parts', 'Friday']"
121,20-Mar-20,https://www.startribune.com/target-bumping-pay-extending-sick-leave-donating-10m-to-coronavirus-causes/568964462/,StarTribune,3/20/2020,"['raises', 'leave', 'virus', 'pay', 'causes']","['workers', 'Target', 'time', 'bonuses', 'hour', 'wage', 'team', 'leave', 'demand', 'days', 'guests', 'coronavirus', 'Walmart', 'retailer']"
122,20-Mar-20,https://www.startribune.com/decades-of-economic-fecklessness-have-left-us-vulnerable-in-this-crisis/568978812/,StarTribune,3/20/2020,"['Decades', 'fecklessness', 'crisis']","['companies', 'stock', 'book', 'economy', 'prosperity', 'business', 'nation', 'practices', 'worth', 'IBM', 'problems', 'levels', 'interest', 'corporations']"
123,20-Mar-20,https://www.startribune.com/coronavirus-pandemic-now-we-ll-see-what-america-is-truly-made-of/568979062/,StarTribune,3/20/2020,"['Coronavirus', 'pandemic', 'America']","['culture', 'people', 'Italy', 'media', 'virus', 'China', 'weeks', 'war', 'place', 'grano', 'act', 'barking', 'crisis', 'cigar']"
124,20-Mar-20,https://www.startribune.com/the-chinese-virus-label-isn-t-helping-anyone/568979192/,StarTribune,3/20/2020,"['Virus', 'label']","['coronavirus', 'country', 'leadership', 'virus', 'descent', 'racism', 'Trump', 'week', 'leaders', 'health', 'president', 'language', 'President', 'time']"
125,20-Mar-20,https://www.startribune.com/feds-failed-on-covid-19-testing-readiness/568979082/,StarTribune,3/20/2020,"['Feds', 'testing', 'readiness']","['test', 'Minnesota', 'testing', 'Health', 'director', 'countries', 'Dr.', 'virus', 'World', 'Organization', 'Department', 'tests', 'simulation', 'Walz']"
126,20-Mar-20,https://www.startribune.com/walz-executive-order-targets-covid-19-gouging-and-scams-in-minnesota/568973122/,StarTribune,3/20/2020,"['Walz', 'Tim', 'gouging', 'Gov.', 'scams', 'order', 'Minnesota']","['price', 'Ellison', 'goods', 'links', 'e', 'gouging', 'mails', 'Walz', 'DFL', 'government', 'reports', 'people', 'masks', 'lawmakers']"
127,21-Mar-20,https://www.startribune.com/sen-amy-klobuchar-is-in-the-mix-of-joe-biden-s-running-mate/568997672/,StarTribune,3/21/2020,"['mix', 'Joe', 'Klobuchar', 'Biden', 'running', 'Amy', 'Sen.']","['Biden', 'Klobuchar', 'Sen.', 'months', 'race', 'campaign', 'battleground', 'woman', 'speculation', 'Minnesota', 'state', 'Bernie', 'D', 'Sanders']"
128,21-Mar-20,https://www.startribune.com/minnesota-confirms-first-covid-19-death/568994732/,StarTribune,3/21/2020,"['Minnesota', 'death', 'cases']","['cases', 'state', 'masks', 'Minnesota', 'health', 'Saturday', 'Health', 'people', 'Ehresmann', 'case', 'resident', 'example', 'outbreak', 'patients']"
129,23-Mar-20,https://www.startribune.com/biden-campaign-seeks-to-adapt-amid-coronavirus/569038652/,StarTribune,3/23/2020,"['campaign', 'coronavirus']","['Biden', 'campaign', 'president', 'response', 'voters', 'Trump', 'Monday', 'people', 'video', 'supporters', 'coronavirus', 'briefings', 'television', 'cable']"
130,23-Mar-20,https://www.startribune.com/it-s-time-for-sanders-to-bow-out-gracefully/569041502/,StarTribune,3/23/2020,"['time', 'Sanders']","['Sanders', 'Trump', 'Americans', 'Clinton', 'Biden', 'New', 'history', 'primary', 'supporters', 'voters', 'Feb.', 'Sen.', 'Hillary', 'Party']"
131,23-Mar-20,https://www.startribune.com/minnesota-tax-day-pushed-back-to-july-15/569038632/,StarTribune,3/23/2020,"['Minnesota', 'Tax', 'Day', 'July']","['July', 'state', 'Revenue', 'coronavirus', 'peacetime', 'spread', 'efforts', 'Department', 'line', 'emergency', 'closing', 'time', 'filers', 'tax']"
132,23-Mar-20,https://www.startribune.com/the-pandemic-in-the-u-s-far-more-people-have-covid-19-than-you-think/569041612/,StarTribune,3/23/2020,"['pandemic', 'U.S.', 'people']","['testing', 'cases', 'distancing', 'country', 'health', 'contacts', 'strategy', 'U.S.', 'case', 'numbers', 'transmission', 'capacity', 'state', 'Singapore']"
133,23-Mar-20,https://www.startribune.com/u-s-bank-lifts-pay-for-30-000-front-line-workers-by-20/569031532/,StarTribune,3/23/2020,"['Bank', 'line', 'workers', 'U.S.', '%']","['organizations', 'pay', 'workers', 'U.S.', 'businesses', 'Bank', 'stores', 'wages', 'operations', 'time', 'people', 'bank', 'employees', 'leave']"
134,24-Mar-20,https://www.startribune.com/gov-walz-announces-halt-to-eviction-proceedings-amid-coronavirus/569034822/,StarTribune,3/24/2020,"['announces', 'eviction', 'proceedings', 'Walz', 'Gov.', 'coronavirus']","['evictions', 'order', 'Minnesota', 'people', 'property', 'residents', 'housing', 'proceedings', 'rent', 'state', 'owners', 'pandemic', 'Housing', 'Walz']"
135,24-Mar-20,https://www.startribune.com/trump-walz-other-leaders-face-fundamental-choices-between-health-and-wealth/569041492/,StarTribune,3/24/2020,"['leaders', 'choices', 'health', 'Walz', 'Trump', 'wealth']","['virus', 'Venkatapuram', '%', 'U.S.', 'health', 'people', 'economy', 'cost', 'Monday', 'President', 'Minnesota', 'distancing', 'spread', 'unemployment']"
136,24-Mar-20,https://www.startribune.com/coronavirus-will-cost-minneapolis-millions-in-lost-revenue/569077532/,StarTribune,3/24/2020,"['Coronavirus', 'Minneapolis', 'millions', 'revenue']","['city', 'coronavirus', 'Intermill', 'people', 'budget', 'businesses', 'revenue', 'Minneapolis', 'emergency', 'council', 'office', 'fees', 'Frey', 'way']"
137,24-Mar-20,https://www.startribune.com/coronavirus-crisis-is-sure-to-spawn-new-political-realities-in-all-corners/569072512/,StarTribune,3/24/2020,"['Coronavirus', 'crisis', 'realities', 'corners']","['Stage', 'crisis', 'time', 'priors', 'China', 'policy', 'policies', 'economy', 'hour', 'coronavirus', 'debt', 'form', 'war', 'property']"
138,24-Mar-20,https://www.startribune.com/gov-tim-walz-in-self-quarantine-after-contact-with-someone-who-has-covid-19/569026922/,StarTribune,3/24/2020,"['self', 'quarantine', 'Walz', 'hits', 'state', 'Tim', 'Gov.']","['Walz', 'brother', 'governor', 'coronavirus', 'Minnesotans', 'weeks', 'virus', 'Monday', 'Klobuchar', 'husband', 'Flanagan', 'U.S.', 'care', 'member']"
139,25-Mar-20,https://www.startribune.com/u-s-must-come-to-the-rescue-of-health-providers/569072482/,StarTribune,3/25/2020,"['U.S.', 'rescue', 'health', 'providers']","['government', 'masks', 'providers', 'state', 'test', 'ventilators', 'act', 'hand', 'market', 'supplies', 'coronavirus', 'supply', 'Trump', 'patients']"
140,25-Mar-20,https://www.startribune.com/st-paul-mayor-carter-announces-cash-grants-for-poor-families-small-businesses/569107972/,StarTribune,3/25/2020,"['cash', 'mayor', 'grants', 'Paul', 'families', 'St.', 'businesses']","['city', 'Carter', 'Council', 'Paul', 'St.', 'people', 'income', 'residents', 'pandemic', 'employees', 'cash', 'members', 'rent', 'action']"
141,25-Mar-20,https://www.startribune.com/distilleries-hope-for-help-from-congress/569108432/,StarTribune,3/25/2020,"['Distilleries', 'help', 'Congress']","['hand', 'distillers', 'sanitizer', '%', 'sanitizers', 'tax', 'alcohol', 'Louisville', 'content', 'excise', 'Swonger', 'gallon', 'liquor', 'Senate']"
142,25-Mar-20,https://www.startribune.com/senators-sold-the-nation-short-with-stock-trading/569108332/,StarTribune,3/25/2020,"['Senators', 'nation', 'stock', 'trading']","['Loeffler', 'stock', 'Burr', 'senators', 'Senate', 'Committee', 'briefing', 'sales', 'W.', 'Republican', 'Inhofe', 'chairman', 'Painter', 'members']"
143,25-Mar-20,https://www.startribune.com/target-redoes-year-s-plan-as-sales-surge-20-mainly-because-of-coronavirus/569086582/,StarTribune,3/25/2020,"['plan', 'sales', '%', 'year', 'Target', 'coronavirus']","['Target', 'Cornell', 'company', 'year', 'stores', 'sales', 'weeks', 'employees', 'food', 'retailer', 'retailers', 'customers', 'items', 'coronavirus']"
144,26-Mar-20,https://www.startribune.com/unitedhealth-group-pushes-self-collected-covid-19-test/569111292/,StarTribune,3/26/2020,"['UnitedHealth', 'Group', 'self', 'test']","['care', 'health', 'UnitedHealth', 'study', 'patients', 'workers', 'Group', 'time', 'Wednesday', 'swabs', 'testing', 'company', 'tests', 'self']"
145,26-Mar-20,https://www.startribune.com/masks-and-coronavirus-prevention-trying-to-find-some-clarity/569132592/,StarTribune,3/26/2020,"['Masks', 'coronavirus', 'prevention', 'clarity']","['masks', 'mask', 'people', 'coronavirus', 'health', 'Japan', 'wearers', 'patients', 'government', 'countries', 'spread', 'use', 'U.S.', 'pandemic']"
146,26-Mar-20,https://www.startribune.com/questions-about-medical-evacuation-during-a-pandemic/569136622/,StarTribune,3/26/2020,"['Questions', 'evacuation', 'pandemic']","['insurance', 'air', 'membership', 'plans', 'plan', 'country', 'case', 'home', 'Global', 'trip', 'hospital', 'traffic', 'Card', 'ambulance']"
147,26-Mar-20,https://www.startribune.com/amid-spreading-virus-first-responders-try-to-keep-themselves-safe/569128802/,StarTribune,3/26/2020,"['virus', 'responders']","['officers', 'department', 'Paul', 'police', 'workers', 'symptoms', 'health', 'firefighters', 'protections', 'detectives', 'virus', 'coronavirus', 'masks', 'week']"
148,26-Mar-20,https://www.startribune.com/refugees-in-limbo-as-flights-canceled/569059002/,StarTribune,3/26/2020,"['Refugees', 'limbo', 'flights']","['refugees', 'refugee', 'U.S.', 'Minnesota', 'Karen', 'travel', 'Sharif', 'daughter', 'admissions', 'time', 'family', 'Refugees', 'arrival', 'schools']"
149,26-Mar-20,https://www.startribune.com/minnesota-businesses-praise-flexibility-in-walz-stay-at-home-order/569132452/,StarTribune,3/26/2020,"['Tim', 'Gov.', 'Walz', 'flexibility', 'stay', 'businesses', 'home']","['Minnesota', 'businesses', 'order', 'care', 'business', 'state', 'definition', 'stores', 'contractors', 'Hirshfield', 'production', 'health', 'Walz', 'industries']"
150,26-Mar-20,https://www.startribune.com/voting-changes-eyed-for-covid-19-outbreak/569141702/,StarTribune,3/26/2020,"['Minnesota', 'changes', 'outbreak']","['absentee', 'Simon', 'voting', 'U.S.', 'election', 'states', 'mail', '.', 'Election', 'polling', 'D', 'options', 'workers', 'Minnesota']"
151,26-Mar-20,https://www.startribune.com/trump-is-doing-just-fine-with-the-defense-production-act/569140612/,StarTribune,3/26/2020,"['Trump', 'Defense', 'Production', 'Act']","['masks', 'workers', 'government', 'supply', 'ventilators', 'order', 'crisis', 'America', 'millions', 'coronavirus', 'Trump', 'respirators', 'industry', 'swabs']"
152,26-Mar-20,https://www.startribune.com/how-the-2020-census-could-be-delayed-by-the-pandemic/569140592/,StarTribune,3/26/2020,"['census', 'pandemic']","['census', 'count', 'Census', 'coronavirus', 'health', 'community', 'Bureau', 'awareness', 'virus', 'country', 'door', 'resources', '-', 'survey']"
153,26-Mar-20,https://www.startribune.com/hennepin-county-weekly-cost-of-housing-homeless-during-pandemic-could-reach-1-million/569128792/,StarTribune,3/26/2020,"['County', 'cost', 'housing', 'Hennepin', 'pandemic']","['County', 'shelter', 'people', 'state', 'county', 'St.', 'director', 'shelters', 'cleaning', 'health', 'beds', 'Minneapolis', 'leaders', 'Hennepin']"
154,27-Mar-20,https://www.startribune.com/layoffs-and-hiring-freezes-as-duluth-hospitals-prep-for-covid-19/569143442/,StarTribune,3/27/2020,"['hospitals', 'layoffs', 'freezes', 'Duluth', 'surge']","['cases', 'hours', 'Minnesota', 'Luke', 'St.', 'surge', 'Dr.', 'people', 'County', 'Essentia', 'Health', 'employee', 'health', 'workers']"
155,27-Mar-20,https://www.startribune.com/minnesota-congressional-delegation-unites-for-covid-response/569158772/,StarTribune,3/27/2020,"['Minnesota', 'delegation', 'COVID', 'response']","['Minnesota', 'businesses', 'relief', 'package', 'bill', 'Democrat', 'Rep.', 'Congress', 'loans', 'workers', 'billions', 'stimulus', 'state', 'Friday']"
156,27-Mar-20,https://www.startribune.com/returning-to-normal-is-too-dangerous-to-contemplate/569174392/,StarTribune,3/27/2020,[],"['distancing', 'flu', 'people', '%', 'infections', 'University', 'model', 'epidemiologist', 'time', 'health', 'Dr.', 'rate', 'country', 'pandemic']"
157,27-Mar-20,https://www.startribune.com/virus-epidemic-leads-some-countries-to-restrict-food-exports/569159842/,StarTribune,3/27/2020,"['epidemic', 'countries', 'food', 'Virus', 'exports']","['food', 'wheat', 'prices', 'rice', 'Russia', 'countries', 'governments', 'supply', 'supplies', 'policies', 'measures', 'Benton', 'world', 'U.S.']"
158,27-Mar-20,https://www.startribune.com/navigating-fear-and-loathing-in-the-stock-market/569181842/,StarTribune,3/27/2020,"['fear', 'loathing', 'stock', 'market']","['years', 'market', 'savings', 'money', 'expenses', 'investments', '%', 'home', 'people', 'mortgage', 'cash', 'payments', 'yield', 'retirement']"
159,28-Mar-20,https://www.startribune.com/spreading-the-message-without-spreading-the-virus/569194252/,StarTribune,3/28/2020,"['pandemic', 'Minnesota', 'candidates', 'year', 'election', 'changes']","['conventions', 'Minnesota', 'District', 'campaign', 'candidates', 'district', 'person', 'GOP', 'campaigns', 'Congressional', 'parties', 'level', 'DFL', 'candidate']"
